source_file,function_type,function_label,n,r,T,K,m,S,E2,tag_error_exponent,effective_error_exponent,effective_delta,asymptotic_parallel_rate_target,ldpc_code_rate,ldpc_block_length,ldpc_information_length,ldpc_payload_rate,padding_efficiency,tuples_per_frame,ebno_db,channel_uses_per_bfc_decision,parallel_bfc_rate,rs_worst_case_fpr_bound,frames,stopping_mode,coded_false_positive_count,coded_negative_trials,coded_false_negative_count,coded_positive_trials,coded_fpr,coded_fnr,coded_max_fpr_fnr,coded_fp_plus_fn_over_trials,coded_max_ci95_lower,coded_max_ci95_upper,coded_max_zero_event_tuple_upper95_legacy,coded_fpr_zero_event_cluster_upper95,coded_fnr_zero_event_cluster_upper95,coded_max_zero_event_cluster_upper95,uncoded_false_positive_count,uncoded_negative_trials,uncoded_false_negative_count,uncoded_positive_trials,uncoded_fpr,uncoded_fnr,uncoded_max_fpr_fnr,uncoded_fp_plus_fn_over_trials,uncoded_max_ci95_lower,uncoded_max_ci95_upper,uncoded_max_zero_event_tuple_upper95_legacy,uncoded_fpr_zero_event_cluster_upper95,uncoded_fnr_zero_event_cluster_upper95,uncoded_max_zero_event_cluster_upper95,noiseless_false_positive_count,noiseless_negative_trials,noiseless_false_negative_count,noiseless_positive_trials,noiseless_fpr,noiseless_fnr,noiseless_max_fpr_fnr,noiseless_fp_plus_fn_over_trials,noiseless_max_ci95_lower,noiseless_max_ci95_upper,noiseless_max_zero_event_tuple_upper95_legacy,noiseless_fpr_zero_event_cluster_upper95,noiseless_fnr_zero_event_cluster_upper95,noiseless_max_zero_event_cluster_upper95,ldpc_frame_errors,ldpc_fer,ldpc_payload_ber,mean_ldpc_iterations,coded_tuple_error_rate,empirical_fpr_union_reference,worst_case_fpr_union_reference,fnr_fer_reference,empirical_fpr_union_excess,worst_case_fpr_union_excess,fnr_fer_excess,intrinsic_balanced_error,channel_created_balanced_error,channel_corrected_intrinsic_error
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p4/points/result_n_42_awgn_ebno_p1p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.04,0.16,0.0533333333333333,0.4,64800,25920,0.399907407407407,0.999768518518519,617,1,105.024311183144,0.0703867260780015,0.0468235015869141,2500,fixed_frames,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00647398154403098,0.00683298347247812,NaN,NaN,0.00119757524316,NaN,5158,771250,687723,771250,0.00668784440842788,0.891699189627228,0.891699189627228,0.449193517017828,0.890992636810244,0.89235873851049,NaN,NaN,NaN,NaN,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00647169879824275,0.00682584120323605,NaN,NaN,0.00119757524316,NaN,0,0,0,24.6336,0,0.00664894651539708,0.0468235015869141,0,0,-0.040174555071517,0,0.00332447325769854,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p4/points/result_n_42_awgn_ebno_p1p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.04,0.16,0.0533333333333333,0.4,64800,25920,0.399907407407407,0.999768518518519,617,1.5,105.024311183144,0.0703867260780015,0.0468235015869141,2500,fixed_frames,5128,771250,2,771250,0.00664894651539708,2.59319286871961e-06,0.00664894651539708,0.0033257698541329,0.00646867767469903,0.00682523938256478,NaN,NaN,NaN,NaN,5104,771250,649458,771250,0.00661782820097245,0.842084927066451,0.842084927066451,0.424351377633712,0.841278546627563,0.842892483546575,NaN,NaN,NaN,NaN,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00647411585464683,0.0068234915844036,NaN,NaN,0.00119757524316,NaN,1,0.0004,4.63070155128502e-08,17.8452,1.94489465153971e-06,0.00704894651539708,0.0472235015869141,0.0004,-0.0004,-0.040574555071517,-0.00039740680713128,0.00332447325769854,1.29659643435981e-06,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p4/points/result_n_42_awgn_ebno_p2p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.04,0.16,0.0533333333333333,0.4,64800,25920,0.399907407407407,0.999768518518519,617,2,105.024311183144,0.0703867260780015,0.0468235015869141,2500,fixed_frames,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00648142505779346,0.00682378353708739,NaN,NaN,0.00119757524316,NaN,5326,771250,598187,771250,0.00690567260940032,0.775607131280389,0.775607131280389,0.391256401944895,0.774688996828377,0.77654673628498,NaN,NaN,NaN,NaN,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00647658316477361,0.0068254075276569,NaN,NaN,0.00119757524316,NaN,0,0,0,13.9344,0,0.00664894651539708,0.0468235015869141,0,0,-0.040174555071517,0,0.00332447325769854,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p4/points/result_n_42_awgn_ebno_p2p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.04,0.16,0.0533333333333333,0.4,64800,25920,0.399907407407407,0.999768518518519,617,2.5,105.024311183144,0.0703867260780015,0.0468235015869141,2500,fixed_frames,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00647486678162559,0.00682456219973158,NaN,NaN,0.00119757524316,NaN,5297,771250,535053,771250,0.00686807131280389,0.693747811993517,0.693747811993517,0.35030794165316,0.692681421471444,0.694774908878259,NaN,NaN,NaN,NaN,5128,771250,0,771250,0.00664894651539708,0,0.00664894651539708,0.00332447325769854,0.00646737270115241,0.00683182861951421,NaN,NaN,0.00119757524316,NaN,0,0,0,11.2868,0,0.00664894651539708,0.0468235015869141,0,0,-0.040174555071517,0,0.00332447325769854,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.05,0.2,0.0666666666666667,0.5,64800,32400,0.499722222222222,0.999444444444444,771,1,84.0466926070039,0.0879548878543584,0.0468235015869141,2500,fixed_frames,6450,963750,383,963750,0.00669260700389105,0.000397405966277562,0.00669260700389105,0.00354500648508431,0.00653396061568856,0.00685645033431421,NaN,NaN,NaN,NaN,6462,963750,858820,963750,0.00670505836575875,0.891123216601816,0.891123216601816,0.448914137483787,0.89045812100969,0.891719315647979,NaN,NaN,NaN,NaN,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.0065318311332286,0.00684943588913481,NaN,NaN,0.00119757524316,NaN,1,0.0004,7.95133098635044e-05,29.8516,0.000399481193255512,0.007094682230869,0.0472235015869141,0.0004,-0.000402075226977951,-0.040530894583023,-2.59403372243838e-06,0.0033473411154345,0.000200259403372244,2.59403372243839e-06
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.05,0.2,0.0666666666666667,0.5,64800,32400,0.499722222222222,0.999444444444444,771,1.5,84.0466926070039,0.0879548878543584,0.0468235015869141,2500,fixed_frames,6449,963750,381,963750,0.00669156939040207,0.000395330739299611,0.00669156939040207,0.00354345006485084,0.00653063087927983,0.00685441069811021,NaN,NaN,NaN,NaN,6243,963750,810977,963750,0.00647782101167315,0.841480674448768,0.841480674448768,0.42397924773022,0.840746447526108,0.842160092554643,NaN,NaN,NaN,NaN,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.00653794153932674,0.00685247769364942,NaN,NaN,0.00119757524316,NaN,1,0.0004,4.69149527515286e-05,17.8108,0.000398962386511025,0.007094682230869,0.0472235015869141,0.0004,-0.000403112840466927,-0.040531932196512,-4.66926070038912e-06,0.0033473411154345,0.000198184176394293,2.07522697795071e-06
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.05,0.2,0.0666666666666667,0.5,64800,32400,0.499722222222222,0.999444444444444,771,2,84.0466926070039,0.0879548878543584,0.0468235015869141,2500,fixed_frames,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.00653385214007782,0.00685972683532194,NaN,NaN,0.00119757524316,NaN,6488,963750,747572,963750,0.00673203631647211,0.775690791180285,0.775690791180285,0.391211413748379,0.77482993620792,0.77654728602379,NaN,NaN,NaN,NaN,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.00652990495164571,0.00685133343156034,NaN,NaN,0.00119757524316,NaN,0,0,0,12.9444,0,0.006694682230869,0.0468235015869141,0,0,-0.0401288193560451,0,0.0033473411154345,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.05,0.2,0.0666666666666667,0.5,64800,32400,0.499722222222222,0.999444444444444,771,2.5,84.0466926070039,0.0879548878543584,0.0468235015869141,2500,fixed_frames,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.00652557154522919,0.00685744524108449,NaN,NaN,0.00119757524316,NaN,6527,963750,668363,963750,0.00677250324254215,0.693502464332036,0.693502464332036,0.350137483787289,0.692591274465147,0.694415248214073,NaN,NaN,NaN,NaN,6452,963750,0,963750,0.006694682230869,0,0.006694682230869,0.0033473411154345,0.00653390637743296,0.00685571861565744,NaN,NaN,0.00119757524316,NaN,0,0,0,10.1128,0,0.006694682230869,0.0468235015869141,0,0,-0.0401288193560451,0,0.0033473411154345,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6/points/result_n_42_awgn_ebno_p1p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.06,0.24,0.08,0.6,64800,38880,0.599537037037037,0.999228395061728,925,1,70.054054054054,0.105523049630715,0.0468235015869141,2500,fixed_frames,7766,1156250,1105652,1156250,0.00671654054054054,0.956239567567568,0.956239567567568,0.481478054054054,0.954851225173925,0.957325969469254,NaN,NaN,NaN,NaN,7637,1156250,1030996,1156250,0.00660497297297297,0.891672216216216,0.891672216216216,0.449138594594595,0.891100634723775,0.892219261442606,NaN,NaN,NaN,NaN,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00652802258342948,0.00683348641865115,NaN,NaN,0.00119757524316,NaN,2499,0.9996,0.0862638661518662,49.9992,0.970989837837838,1,1,0.9996,-0.99328345945946,-0.99328345945946,-0.0433604324324325,0.00334140540540541,0.481334918918919,0.00319827027027027
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6/points/result_n_42_awgn_ebno_p1p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.06,0.24,0.08,0.6,64800,38880,0.599537037037037,0.999228395061728,925,1.5,70.054054054054,0.105523049630715,0.0468235015869141,2500,fixed_frames,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00653757570882837,0.00682989100023265,NaN,NaN,0.00119757524316,NaN,7758,1156250,972333,1156250,0.00670962162162162,0.840936648648649,0.840936648648649,0.423823135135135,0.840274510482253,0.841609169954458,NaN,NaN,NaN,NaN,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00653394103453346,0.00683758614009354,NaN,NaN,0.00119757524316,NaN,0,0,0,21.7116,0,0.00668281081081081,0.0468235015869141,0,0,-0.0401406907761033,0,0.00334140540540541,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6/points/result_n_42_awgn_ebno_p2p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.06,0.24,0.08,0.6,64800,38880,0.599537037037037,0.999228395061728,925,2,70.054054054054,0.105523049630715,0.0468235015869141,2500,fixed_frames,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00653496978571076,0.0068325033427374,NaN,NaN,0.00119757524316,NaN,7629,1156250,895893,1156250,0.00659805405405405,0.774826378378378,0.774826378378378,0.390712216216216,0.774090766384627,0.775589294748996,NaN,NaN,NaN,NaN,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00653080358030916,0.00682976104917307,NaN,NaN,0.00119757524316,NaN,0,0,0,13.476,0,0.00668281081081081,0.0468235015869141,0,0,-0.0401406907761033,0,0.00334140540540541,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6/points/result_n_42_awgn_ebno_p2p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.06,0.24,0.08,0.6,64800,38880,0.599537037037037,0.999228395061728,925,2.5,70.054054054054,0.105523049630715,0.0468235015869141,2500,fixed_frames,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00652425276809412,0.00684195778068373,NaN,NaN,0.00119757524316,NaN,7827,1156250,801295,1156250,0.0067692972972973,0.693011891891892,0.693011891891892,0.349890594594595,0.692198254016851,0.693853035342712,NaN,NaN,NaN,NaN,7727,1156250,0,1156250,0.00668281081081081,0,0.00668281081081081,0.00334140540540541,0.00653059459459459,0.00682806677062279,NaN,NaN,0.00119757524316,NaN,0,0,0,9.9536,0,0.00668281081081081,0.0468235015869141,0,0,-0.0401406907761033,0,0.00334140540540541,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6667/points/result_n_42_awgn_ebno_p1p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.0666666666666667,0.266666666666667,0.0888888888888889,0.666666666666667,64800,43200,0.666296296296296,0.999444444444444,1028,1,63.0350194552529,0.117273183805811,0.0468235015869141,2500,fixed_frames,8476,1285000,1178082,1285000,0.00659610894941634,0.9167953307393,0.9167953307393,0.461695719844358,0.916147081712062,0.9174046692607,NaN,NaN,NaN,NaN,8634,1285000,1145396,1285000,0.00671906614785992,0.891358754863813,0.891358754863813,0.449038910505837,0.8908046692607,0.891902723735409,NaN,NaN,NaN,NaN,8595,1285000,0,1285000,0.00668871595330739,0,0.00668871595330739,0.0033443579766537,0.0065431906614786,0.00683735408560311,NaN,NaN,0.00119757524316,NaN,2500,1,0.0681413470446544,50,0.934759922178988,1,1,1,-0.993403891050584,-0.993403891050584,-0.0832046692607004,0.0033443579766537,0.461438910505837,0.0030875486381323
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6667/points/result_n_42_awgn_ebno_p1p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.0666666666666667,0.266666666666667,0.0888888888888889,0.666666666666667,64800,43200,0.666296296296296,0.999444444444444,1028,1.5,63.0350194552529,0.117273183805811,0.0468235015869141,2500,fixed_frames,8378,1285000,736522,1285000,0.00651984435797665,0.573168871595331,0.573168871595331,0.289844357976654,0.568736186770428,0.577408560311284,NaN,NaN,NaN,NaN,8688,1285000,1081894,1285000,0.00676108949416342,0.841940856031128,0.841940856031128,0.424350972762646,0.841291828793774,0.842576653696498,NaN,NaN,NaN,NaN,8595,1285000,0,1285000,0.00668871595330739,0,0.00668871595330739,0.0033443579766537,0.00654708171206226,0.00683190661478599,NaN,NaN,0.00119757524316,NaN,2499,0.9996,0.0236939966648138,49.9984,0.59443813229572,1,1,0.9996,-0.993480155642023,-0.993480155642023,-0.426431128404669,0.0033443579766537,0.288431517509728,0.00193151750972763
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6667/points/result_n_42_awgn_ebno_p2p0.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.0666666666666667,0.266666666666667,0.0888888888888889,0.666666666666667,64800,43200,0.666296296296296,0.999444444444444,1028,2,63.0350194552529,0.117273183805811,0.0468235015869141,2500,fixed_frames,8590,1285000,854,1285000,0.00668482490272374,0.000664591439688716,0.00668482490272374,0.00367470817120623,0.00653929961089494,0.00683035019455253,NaN,NaN,NaN,NaN,8487,1285000,995543,1285000,0.00660466926070039,0.774741634241245,0.774741634241245,0.390673151750973,0.774050583657587,0.775453696498055,NaN,NaN,NaN,NaN,8595,1285000,0,1285000,0.00668871595330739,0,0.00668871595330739,0.0033443579766537,0.00654396887159533,0.00683190661478599,NaN,NaN,0.00119757524316,NaN,21,0.0084,3.27126181211784e-05,20.184,0.000687548638132296,0.0150887159533074,0.0552235015869141,0.0084,-0.00840389105058366,-0.0485386766841903,-0.00773540856031128,0.0033443579766537,0.000334241245136187,3.89105058365759e-06
results/noisy_channel_confirmatory_bp/rate_pareto/exact-threshold/n_42/Rc_0p6667/points/result_n_42_awgn_ebno_p2p5.mat,exact-threshold,Exact threshold,42,21,2097152,8,168,14028,0.1,0.1,0.0666666666666667,0.266666666666667,0.0888888888888889,0.666666666666667,64800,43200,0.666296296296296,0.999444444444444,1028,2.5,63.0350194552529,0.117273183805811,0.0468235015869141,2500,fixed_frames,8593,1285000,901,1285000,0.00668715953307393,0.000701167315175097,0.00668715953307393,0.00369416342412451,0.00655175097276265,0.00682256809338521,NaN,NaN,NaN,NaN,8578,1285000,891905,1285000,0.00667548638132296,0.694089494163424,0.694089494163424,0.350382490272374,0.693308949416342,0.694872373540856,NaN,NaN,NaN,NaN,8595,1285000,0,1285000,0.00668871595330739,0,0.00668871595330739,0.0033443579766537,0.00654630350194552,0.00683813229571984,NaN,NaN,0.00119757524316,NaN,4,0.0016,0.000149332962757087,12.0268,0.00071556420233463,0.00828871595330739,0.0484235015869141,0.0016,-0.00160155642023346,-0.0417363420538401,-0.000898832684824903,0.0033443579766537,0.000352140077821012,2.33463035019455e-06
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.0333333333333333,0.133333333333333,0.133333333333333,0.333333333333333,64800,21600,0.333333333333333,1,540,1,120,0.132743820071975,0.062464714050293,2500,fixed_frames,15,675000,247,675000,2.22222222222222e-05,0.000365925925925926,0.000365925925925926,0.000194074074074074,1.33333333333333e-05,0.00109777777777778,NaN,NaN,NaN,NaN,16,675000,601249,675000,2.37037037037037e-05,0.890739259259259,0.890739259259259,0.445381481481481,0.89002962962963,0.89149037037037,NaN,NaN,NaN,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.55555555555556e-05,NaN,NaN,0.00119757524316,NaN,1,0.0004,4.54814814814815e-05,26.7416,0.000368888888888889,0.000422222222222222,0.062864714050293,0.0004,-0.0004,-0.0628424918280707,-3.40740740740741e-05,1.11111111111111e-05,0.000182962962962963,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.0333333333333333,0.133333333333333,0.133333333333333,0.333333333333333,64800,21600,0.333333333333333,1,540,1.5,120,0.132743820071975,0.062464714050293,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,15,675000,566438,675000,2.22222222222222e-05,0.839167407407407,0.839167407407407,0.419594814814815,0.838346666666667,0.840037037037037,NaN,NaN,NaN,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,19.9688,0,2.22222222222222e-05,0.062464714050293,0,0,-0.0624424918280707,0,1.11111111111111e-05,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.0333333333333333,0.133333333333333,0.133333333333333,0.333333333333333,64800,21600,0.333333333333333,1,540,2,120,0.132743820071975,0.062464714050293,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,15,675000,520537,675000,2.22222222222222e-05,0.771165925925926,0.771165925925926,0.385594074074074,0.770137777777778,0.772133333333333,NaN,NaN,NaN,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,15.7996,0,2.22222222222222e-05,0.062464714050293,0,0,-0.0624424918280707,0,1.11111111111111e-05,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.0333333333333333,0.133333333333333,0.133333333333333,0.333333333333333,64800,21600,0.333333333333333,1,540,2.5,120,0.132743820071975,0.062464714050293,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,15,675000,464656,675000,2.22222222222222e-05,0.688379259259259,0.688379259259259,0.344200740740741,0.687291851851852,0.689474074074074,NaN,NaN,NaN,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,12.882,0,2.22222222222222e-05,0.062464714050293,0,0,-0.0624424918280707,0,1.11111111111111e-05,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.04,0.16,0.16,0.4,64800,25920,0.4,1,648,1,100,0.15929258408637,0.062464714050293,2500,fixed_frames,16,810000,324,810000,1.97530864197531e-05,0.0004,0.0004,0.000209876543209877,1.23456790123457e-05,0.0012,NaN,NaN,NaN,NaN,12,810000,721605,810000,1.48148148148148e-05,0.89087037037037,0.89087037037037,0.445442592592593,0.890182716049383,0.891540740740741,NaN,NaN,NaN,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,9.87654320987654e-06,3.08641975308642e-05,NaN,NaN,0.00119757524316,NaN,1,0.0004,0.000152530864197531,24.6084,0.0004,0.000419753086419753,0.062864714050293,0.0004,-0.0004,-0.0628449609638732,0,9.87654320987654e-06,0.0002,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.04,0.16,0.16,0.4,64800,25920,0.4,1,648,1.5,100,0.15929258408637,0.062464714050293,2500,fixed_frames,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN,NaN,0.00119757524316,NaN,23,810000,680441,810000,2.83950617283951e-05,0.840050617283951,0.840050617283951,0.42003950617284,0.839254320987654,0.840817283950617,NaN,NaN,NaN,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,17.7912,0,1.97530864197531e-05,0.062464714050293,0,0,-0.0624449609638732,0,9.87654320987654e-06,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.04,0.16,0.16,0.4,64800,25920,0.4,1,648,2,100,0.15929258408637,0.062464714050293,2500,fixed_frames,16,810000,111,810000,1.97530864197531e-05,0.000137037037037037,0.000137037037037037,7.83950617283951e-05,1.23456790123457e-05,0.000411111111111111,NaN,NaN,NaN,NaN,16,810000,625183,810000,1.97530864197531e-05,0.771830864197531,0.771830864197531,0.385925308641975,0.770911111111111,0.772734567901235,NaN,NaN,NaN,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN,NaN,0.00119757524316,NaN,1,0.0004,4.93827160493827e-06,13.942,0.000132098765432099,0.000419753086419753,0.062864714050293,0.0004,-0.0004,-0.0628449609638732,-0.000262962962962963,9.87654320987654e-06,6.85185185185185e-05,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.04,0.16,0.16,0.4,64800,25920,0.4,1,648,2.5,100,0.15929258408637,0.062464714050293,2500,fixed_frames,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,9.87654320987654e-06,2.96296296296296e-05,NaN,NaN,0.00119757524316,NaN,21,810000,558402,810000,2.59259259259259e-05,0.689385185185185,0.689385185185185,0.344705555555556,0.688398765432099,0.69038024691358,NaN,NaN,NaN,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,11.2872,0,1.97530864197531e-05,0.062464714050293,0,0,-0.0624449609638732,0,9.87654320987654e-06,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.05,0.2,0.2,0.5,64800,32400,0.5,1,810,1,80,0.199115730107962,0.062464714050293,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,NaN,0.00119757524316,NaN,28,1012500,901708,1012500,2.76543209876543e-05,0.890575802469136,0.890575802469136,0.445301728395062,0.890005925925926,0.8912,NaN,NaN,NaN,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.55555555555556e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,29.7172,0,2.46913580246914e-05,0.062464714050293,0,0,-0.0624400226922683,0,1.23456790123457e-05,0,0
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,20,1048576,3120,62400,21,0.1,0.1,0.05,0.2,0.2,0.5,64800,32400,0.5,1,810,1.5,80,0.199115730107962,0.062464714050293,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,NaN,0.00119757524316,NaN,22,1012500,849468,1012500,2.17283950617284e-05,0.838980740740741,0.838980740740741,0.419501234567901,0.83824987654321,0.839667160493827,NaN,NaN,NaN,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN,NaN,0.00119757524316,NaN,0,0,0,17.7156,0,2.46913580246914e-05,0.062464714050293,0,0,-0.0624400226922683,0,1.23456790123457e-05,0,0
